
=== A new 24 hour measurement started at: 2023-02-27 21:18:01===
=== 24h Measurement finished at: 2023-02-27 23:59:56 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-02-27 23:59:58===
=== 24h Measurement finished at: 2023-02-28 23:59:56 with power use: 25.08 Wh ===
=== A new 24 hour measurement started at: 2023-02-28 23:59:58===
=== 24h Measurement finished at: 2023-03-01 23:59:55 with power use: 2404.65 Wh ===
=== A new 24 hour measurement started at: 2023-03-01 23:59:57===
=== A new 24 hour measurement started at: 2023-03-02 13:39:28===
=== 24h Measurement finished at: 2023-03-02 23:59:56 with power use: 982.42 Wh ===
=== A new 24 hour measurement started at: 2023-03-02 23:59:58===
=== 24h Measurement finished at: 2023-03-03 23:59:55 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-03-03 23:59:57===
=== 24h Measurement finished at: 2023-03-05 23:59:55 with power use: 1957.15 Wh ===
=== A new 24 hour measurement started at: 2023-03-05 23:59:58===
2023-03-06 18:17:30	1678126651	0.55	0.287	0.125	0.149	4
2023-03-06 18:17:31	1678126652	0.47	0.287	0.125	0.149	4
2023-03-06 18:17:32	1678126653	0.44	0.287	0.125	0.149	4
2023-03-06 18:17:33	1678126654	0.44	0.287	0.125	0.149	4
2023-03-06 18:17:34	1678126655	0.44	0.287	0.125	0.149	4
2023-03-06 18:17:35	1678126656	0.42	0.287	0.125	0.149	4
2023-03-06 18:17:36	1678126657	0.42	0.287	0.125	0.149	4
2023-03-06 18:17:38	1678126658	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:39	1678126659	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:40	1678126660	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:41	1678126661	0.31	0.287	0.125	0.149	4
2023-03-06 18:17:42	1678126662	0.37	0.287	0.125	0.149	4
2023-03-06 18:17:43	1678126663	0.37	0.287	0.125	0.149	4
2023-03-06 18:17:44	1678126664	0.37	0.287	0.125	0.149	4
2023-03-06 18:17:45	1678126666	0.41	0.287	0.125	0.149	4
2023-03-06 18:17:46	1678126667	0.41	0.287	0.125	0.149	4
2023-03-06 18:17:47	1678126668	0.43	0.287	0.125	0.149	4
2023-03-06 18:17:48	1678126669	0.45	0.287	0.125	0.149	4
2023-03-06 18:17:49	1678126670	0.45	0.287	0.125	0.149	4
2023-03-06 18:17:50	1678126671	0.48	0.287	0.125	0.149	4
2023-03-06 18:17:51	1678126672	0.48	0.287	0.125	0.149	4
2023-03-06 18:17:52	1678126673	0.48	0.287	0.125	0.149	4
2023-03-06 18:17:53	1678126674	0.31	0.287	0.125	0.149	4
2023-03-06 18:17:54	1678126675	0.31	0.287	0.125	0.149	4
2023-03-06 18:17:55	1678126676	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:56	1678126677	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:57	1678126678	0.30	0.287	0.125	0.149	4
2023-03-06 18:17:58	1678126679	0.31	0.287	0.125	0.149	4
2023-03-06 18:17:59	1678126680	0.32	0.371	0.287	0.125	5
2023-03-06 18:18:00	1678126681	0.32	0.371	0.287	0.125	5
2023-03-06 18:18:01	1678126682	0.41	0.371	0.287	0.125	5
2023-03-06 18:18:02	1678126683	0.53	0.371	0.287	0.125	5
2023-03-06 18:18:03	1678126684	0.53	0.371	0.287	0.125	5
2023-03-06 18:18:04	1678126685	0.53	0.371	0.287	0.125	5
2023-03-06 18:18:06	1678126686	0.43	0.371	0.287	0.125	5
2023-03-06 18:18:07	1678126687	0.43	0.371	0.287	0.125	5
2023-03-06 18:18:08	1678126688	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:09	1678126689	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:10	1678126690	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:11	1678126691	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:12	1678126692	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:13	1678126694	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:14	1678126695	0.34	0.371	0.287	0.125	5
2023-03-06 18:18:15	1678126696	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:16	1678126697	0.35	0.371	0.287	0.125	5
2023-03-06 18:18:17	1678126698	0.36	0.371	0.287	0.125	5
2023-03-06 18:18:18	1678126699	0.36	0.371	0.287	0.125	5
2023-03-06 18:18:19	1678126700	0.36	0.371	0.287	0.125	5
2023-03-06 18:18:20	1678126701	0.36	0.371	0.287	0.125	5
